lcd_id,lcd_version,rev_hist_num,rev_hist_date,rev_hist_exp,last_updated
36690,38,6,01/01/2018,"R6
Revision Effective: 01/01/2018
Revision Explanation: Added Q4177 and Q4178 to list of products that meet FDA regulatory requirements.

DATE (05/10/2018): At this time 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination; and, therefore not all the fields included on the LCD are applicable as noted in this policy.",05/10/2018
36690,38,5,01/01/2018,"R5
Revision Effective: 01/01/2018
Revision Explanation: Added Q4145 to list of products.

DATE (03/19/2018): At this time 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination; and, therefore not all the fields included on the LCD are applicable as noted in this policy.",03/19/2018
36690,38,4,01/01/2017,"R4
Revision Effective: N/A
Revision Explanation: Annual review no changes made.

DATE (08/28/2017): At this time 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination; and, therefore not all the fields included on the LCD are applicable as noted in this policy.",08/28/2017
36690,38,3,01/01/2017,"R2
Revision Effective: 01/01/2017
Revision Explanation: Added Q4173, Q4174, Q4175, and Q4169 as covered products.",03/24/2017
36690,38,2,01/01/2017,"R2
Revision Effective: 01/01/2017
Revision Explanation: C9349 was replaced with Q4172 during annual HCPCS update.",01/05/2017
36690,38,1,10/10/2016,"R1
Revision Effective: N/A
Revision Explanation: Corrected typographical error in title of policy.",10/18/2016
36692,27,7,08/14/2025,"Revision Effective Date: 08/14/2025

CONTRACTOR INFORMATION:

Added: JF contractor information

This update is to consolidate JE and JF to have one unified document and policy number.

Pursuant to the 21st Century Cures Act, this revision does not require notice and comment because this update is considered non-substantive and does not alter the intent of coverage or non-coverage outlined in any LCD.",08/06/2025
36692,27,6,12/01/2019,"Under Coverage Guidelines/Indications, iv. added T-score ""<-1.5 or."" Initially published in earlier versions and inadvertently removed in prior versions.",04/01/2022
36692,27,5,12/01/2019,"The following were made to the LCD due to typographical errors:

• changing references of ng/dl to ng/ml

• adding """" in the Coverage Indications, Limitations and/or Medical Necessity section under Limitations, last sentence in the last paragraph.",10/22/2021
36692,27,4,12/01/2019,"The LCD is revised to remove CPT/HCPCS codes in the Keyword Section of the LCD.

At this time 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination; and, therefore not all the fields included on the LCD are applicable as noted in this policy.",01/29/2020
36692,27,3,12/01/2019,"12/01/2019: At this time 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination; and, therefore not all the fields included on the LCD are applicable as noted in this policy.

As required by CR 10901, all billing and coding information has been moved to the companion article, this article is linked to the LCD",11/08/2019
36692,27,2,10/01/2018,"At this time 21st Century Cures Act will apply to new and revised Articles that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination; and, therefore not all the fields included on the Article are applicable as noted in this policy.

08/09/2018 - For the following ICD-10 code descriptions were changed in the ICD-10 Codes that Support Medical Necessity field:
Z68.43 descriptor was changed in Group 1 Effective 10/01/2018",09/10/2018
36692,27,1,02/03/2017,Codes added from 2016 ICD-10 Coding update E89.820; E89.821; E89.822; E89.823,12/05/2016
36700,16,5,10/16/2025,"Retirement Effective Date: 10/16/2025

This final LCD is being retired and combined into the JE LCD so that JE and JF will have one unified document and policy number",10/16/2025
36700,16,4,10/01/2019,"The LCD is revised to remove CPT/HCPCS codes in the Keyword Section of the LCD.

At this time 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination; and, therefore not all the fields included on the LCD are applicable as noted in this policy.",01/29/2020
36700,16,3,10/01/2019,"10/01/2019: At this time 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination; and, therefore not all the fields included on the LCD are applicable as noted in this policy.

Update to revision number 2: Added ICD-10 code R15.11 is a typo. The correct code is R11.15.",09/20/2019
36700,16,2,10/01/2019,"Effective 10/1/2019. Added and deleted the following ICD-10 codes per the 2019/2020 annual ICD-10-CM updates.

Added:

• I26.93 Single subsegmental pulmonary embolism without acute cor pulmonale

• I26.94 Multiple subsegmental pulmonary emboli without acute cor pulmonale

• I48.11 Longstanding persistent atrial fibrillation

• I48.19 Other persistent atrial fibrillation

• I48.20 Chronic atrial fibrillation, unspecified

• I48.21 Permanent atrial fibrillation

• R15.11 Cyclical vomiting syndrome unrelated to migraine

Deleted:

• I48.1 Persistent atrial

• I48.2 Chronic atrial fibrillation

09/16/19: At this time 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination; and, therefore not all the fields included on the LCD are applicable as noted in this policy",09/16/2019
36700,16,1,10/01/2017,"08/24/2017: At this time 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination; and, therefore not all the fields included on the LCD are applicable as noted in this policy.

Effective DOS 10/01/2017 the following ICD-10-CM codes were added and deleted:

Add:

• K56.50

• K56.51

• K56.52

The following ICD-10 codes were deleted from the ICD-10 Codes that Support Medical Necessity field:
K56.5 was deleted from Group 1",08/31/2017
